"id","name","Відомчий.код.ПС","river","Назва.лабораторіҝ","lat","lon","date","key","value","norm","doc","mean","dev","size","last_date"
27160,"Балка Ташлик, 6 км, Ташлицьке вдсх., став-охолоджувач ПУ АЕС (міст через Ташлицьке вдсх., південь м. Південно-Украҝнськ)","ЧЕР Ю.БУГ 0150 0000 0000 0000 0000 0006 01 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",47.807522,31.205753,2018-02-12,"Сульфат.іони..мг.дм3",403,100,"ОБУВ",347.54,247.54,3.4754,2018-02-12
27161,"р. Мертвовод, 2 км, 1 км вище залізн. мосту через  р. Мертвовод","ЧЕР Ю.БУГ 0103 0000 0000 0000 0000 0002 01 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",47.558494,31.337928,2018-01-10,"Сульфат.іони..мг.дм3",224,100,"ОБУВ",375.21,275.21,3.7521,2018-01-10
27162,"р. Інгул, 318 км, м. Кіровоград, питний в/з міста","ЧЕР Ю.БУГ 0001 0000 0000 0000 0000 0318 01 35","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.533914,32.238956,2018-04-13,"Сульфат.іони..мг.дм3",180.11,100,"ОБУВ",184.86,84.86,1.8486,2018-04-13
27163,"р. Інгул, 305 км, с. Первозванівка, нижче скиду, ДП ""Схід-ГЗК"" Інгульськоҝ шахти та КП ""Кіровоградське ВКГ"" ","ЧЕР Ю.БУГ 0001 0000 0000 0000 0000 0305 02 35","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.430011,32.359977,2018-04-13,"Сульфат.іони..мг.дм3",256.16,100,"ОБУВ",251.9,151.9,2.519,2018-04-13
27164,"р. Інгул, 179 км, с. Розанівка, сільгосп. в/з, кордон Кіровоградськоҝ і Миколаҝвськоҝ обл.","ЧЕР Ю.БУГ 0001 0000 0000 0000 0000 0179 03 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",47.796453,32.561405,2018-01-12,"Сульфат.іони..мг.дм3",492.8,100,"ОБУВ",499.42,399.42,4.9942,2018-01-12
27165,"р. Інгул, 163 км, смт. Новий Буг, Софіівське вдсх., питний в/з селища","ЧЕР Ю.БУГ 0001 0000 0000 0000 0000 0163 04 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",47.703761,32.376436,2018-03-16,"Сульфат.іони..мг.дм3",505.6,100,"ОБУВ",502.8,402.8,5.028,2018-03-16
27166,"р. Інгул, 100 км, с. Привільне, Інгульська ЗС","ЧЕР Ю.БУГ 0001 0000 0000 0000 0000 0100 05 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",47.493014,32.302856,2017-08-10,"Сульфат.іони..мг.дм3",573.4,100,"ОБУВ",517.5,417.5,5.175,2017-08-10
27167,"р. Інгул, 2 км, м. Миколаҝв, вул. Набережна, 2,  старий пішохідний міст через р. Інгул","ЧЕР Ю.БУГ 0001 0000 0000 0000 0000 0002 06 48","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Південно-Бузького БУВР",46.978089,31.994994,2018-01-12,"Сульфат.іони..мг.дм3",422.4,100,"ОБУВ",484.49,384.49,4.8449,2018-01-12
27168,"р. Грузька, 4 км, Лелеківське вдсх., Кіровоградська приміська ЗС","ЧЕР Ю.БУГ 0001 0323 0000 0000 0000 0004 01 35","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.573236,32.188211,2018-04-13,"Сульфат.іони..мг.дм3",216.14,100,"ОБУВ",202.57,102.57,2.0257,2018-04-13
27169,"р. Сугоклія, 4 км, м. Кіровоград","ЧЕР Ю.БУГ 0001 0313 0000 0000 0000 0004 01 35","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.482503,32.255316,2018-04-13,"Сульфат.іони..мг.дм3",316.2,100,"ОБУВ",312.67,212.67,3.1267,2018-04-13
27170,"р. Сухоклія, 26 км, м.Бобринець, питний в/з ","ЧЕР Ю.БУГ 0001 0222 0000 0000 0000 0026 01 35","Південний Буг","Лабораторія моніторингу вод та ҙрунтів Кіровоградського ОВР",48.076489,32.189093,2018-04-20,"Сульфат.іони..мг.дм3",464.29,100,"ОБУВ",400.01,300.01,4.0001,2018-04-20
27171,"р. Сіверський Донець, 944 км, с. Огурцове, кордон з  Росіәю, міст","АЗО ДОН 0218 0000 0000 0000 0000 0944 01 63","Дон","Лабораторія моніторингу вод Харківського РУВР Сіверсько-Донецького БУВР",50.305208,36.848158,2018-04-10,"Сульфат.іони..мг.дм3",137.71,100,"ОБУВ",128.08,28.08,1.2808,2018-04-10
27172,"р. Сіверський Донець, 872 км,  с. Печеніги, питний в/забір м.Харків","АЗО ДОН 0218 0000 0000 0000 0000 0872 01 63","Дон","Лабораторія моніторингу вод Харківського РУВР Сіверсько-Донецького БУВР",49.866667,36.980119,2018-04-10,"Сульфат.іони..мг.дм3",127.88,100,"ОБУВ",132.12,32.12,1.3212,2018-04-10
27173,"р. Сіверський Донець, 813 км, с.Есхар, нижче впадіння, р.Уди, гребля","АЗО ДОН 0218 0000 0000 0000 0000 0813 02 63","Дон","Лабораторія моніторингу вод Харківського РУВР Сіверсько-Донецького БУВР",49.784361,36.566667,2018-04-10,"Сульфат.іони..мг.дм3",216.4,100,"ОБУВ",213.44,113.44,2.1344,2018-04-10
27174,"р. Сіверський Донець, 793 км, с.Зодонецьке, м.Зміҝв,нижче  р.Мжа, міст","АЗО ДОН 0218 0000 0000 0000 0000 0793 03 63","Дон","Лабораторія моніторингу вод Харківського РУВР Сіверсько-Донецького БУВР",49.649106,36.34085,2018-04-11,"Сульфат.іони..мг.дм3",206.57,100,"ОБУВ",202.19,102.19,2.0219,2018-04-11
27175,"р. Сіверський Донець, 712 км, с.Червона Гусарівка, нижче м. Балаклея, в/з Балакліҝвськоҝ ЗС","АЗО ДОН 0218 0000 0000 0000 0000 0712 05 63","Дон","Лабораторія моніторингу вод Харківського РУВР Сіверсько-Донецького БУВР",49.383333,36.883333,2018-04-11,"Сульфат.іони..мг.дм3",206.57,100,"ОБУВ",211.82,111.82,2.1182,2018-04-11
27176,"р. Сіверський Донець, 640 км, с.Петровське, вище каналу Дніпро-Донбас, міст ","АЗО ДОН 0218 0000 0000 0000 0000 0640 06 63","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",49.177003,36.926694,2018-03-27,"Сульфат.іони..мг.дм3",326.8,100,"ОБУВ",320.87,220.87,3.2087,2018-03-27
27177,"р. Сіверський Донець, 630 км, с.Червоний Шахтар, нижче впадіння каналу Дніпро-Донбас","АЗО ДОН 0218 0000 0000 0000 0000 0630 07 63","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",49.166667,37.054414,2018-03-27,"Сульфат.іони..мг.дм3",373.5,100,"ОБУВ",364.8,264.8,3.648,2018-03-27
27178,"р. Сіверський Донець, 610 км, м.Ізюм, вище м.Ізюм, міст автостради ""Харків - Ростов""","АЗО ДОН 0218 0000 0000 0000 0000 0610 08 63","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",49.193322,37.271953,2018-04-11,"Сульфат.іони..мг.дм3",336.2,100,"ОБУВ",339.06,239.06,3.3906,2018-04-11
27179,"р. Сіверський Донець, 600 км, м.Ізюм. , нижче м.Ізюм. ","АЗО ДОН 0218 0000 0000 0000 0000 0600 09 63","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",49.166667,37.3,2018-04-11,"Сульфат.іони..мг.дм3",369.8,100,"ОБУВ",362.97,262.97,3.6297,2018-04-11
27180,"р. Сіверський Донець, 573 км, с.Әремівка, кордон Донецькоҝ  і Харківськоҝ  областей","АЗО ДОН 0218 0000 0000 0000 0000 0573 10 63","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",49.083314,37.45,2018-04-11,"Сульфат.іони..мг.дм3",297.8,100,"ОБУВ",294.36,194.36,2.9436,2018-04-11
27181,"р. Сіверський Донець, 522 км, м.Слов""янськ, Райгородська гребля, питний водозабір  у канал ""Сіверський Донець-Донбас""","АЗО ДОН 0218 0000 0000 0000 0000 0522 11 14","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",48.9,37.75,2018-04-11,"Сульфат.іони..мг.дм3",288.2,100,"ОБУВ",285.14,185.14,2.8514,2018-04-11
27182,"р. Сіверський Донець, 510 км, Райстародубівська гребля, водозабір Слов'янськоҝ ТЕС","АЗО ДОН 0218 0000 0000 0000 0000 0510 12 14","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",48.883333,37.781464,2018-04-11,"Сульфат.іони..мг.дм3",350.6,100,"ОБУВ",369.93,269.93,3.6993,2018-04-11
27183,"р. Сіверський Донець, 485 км,  с.Дронівка, 500 м вище впадіння р. Бахмут","АЗО ДОН 0218 0000 0000 0000 0000 0485 13 14","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",48.913011,38.016667,2017-11-27,"Сульфат.іони..мг.дм3",345.8,100,"ОБУВ",353.93,253.93,3.5393,2017-11-27
27184,"р. Сіверський Донець, 483 км,  с.Дронівка, 800 м нижче впадіння р. Бахмут, кордон Донец. і Луганськоҝ обл.","АЗО ДОН 0218 0000 0000 0000 0000 0483 14 14","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",48.933333,38.05,2018-04-16,"Сульфат.іони..мг.дм3",374.6,100,"ОБУВ",393.68,293.68,3.9368,2018-04-16
27185,"р. Сіверський Донець, 469 км, с. Білогорівка, питний водозабір Західноҝ фільтрувальноҝ станціҝ","АЗО ДОН 0218 0000 0000 0000 0000 0469 15 09","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",48.941808,38.236603,2018-04-16,"Сульфат.іони..мг.дм3",379.4,100,"ОБУВ",397.31,297.31,3.9731,2018-04-16
27186,"р. Сіверський Донець, 444 км, м.Рубіжне, вище, міст на дорозі  ""м.Рубіжне - м.Новодружеск""","АЗО ДОН 0218 0000 0000 0000 0000 0444 16 09","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",48.983333,38.35,2018-04-16,"Сульфат.іони..мг.дм3",374.6,100,"ОБУВ",397.99,297.99,3.9799,2018-04-16
27187,"р. Сіверський Донець, 428 км, м. Лисичанська, нижче міста","АЗО ДОН 0218 0000 0000 0000 0000 0428 19 09","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",48.887858,38.483333,2018-04-16,"Сульфат.іони..мг.дм3",393.8,100,"ОБУВ",408.65,308.65,4.0865,2018-04-16
27188,"р. Сіверський Донець, 406 км, с.Світличне, паром","АЗО ДОН 0218 0000 0000 0000 0000 0406 20 09","Дон","Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР",48.767528,38.65,2018-04-16,"Сульфат.іони..мг.дм3",393.8,100,"ОБУВ",403.82,303.82,4.0382,2018-04-16
27189,"р. Вовча, 62 км,  с. Землянки, міст, кордон з Росіәю","АЗО ДОН 0218 0941 0000 0000 0000 0062 01 63","Дон","Лабораторія моніторингу вод Харківського РУВР Сіверсько-Донецького БУВР",50.392661,37.441703,2018-04-10,"Сульфат.іони..мг.дм3",108.2,100,"ОБУВ",108.41,8.41,1.0841,2018-04-10
